Geneid	SRR11262284	SRR11262285	SRR11262286	SRR11262292	SRR11262293	SRR11262294
ENSG00000276083	0	0	0	0	0	0
ENSG00000201288	0	0	0	0	0	0
ENSG00000206889	0	0	0	0	0	0
ENSG00000212556	0	0	6	0	0	0
ENSG00000284421	0	0	0	0	0	0
ENSG00000277635	0	0	0	0	0	0
ENSG00000200571	0	0	0	0	0	0
ENSG00000201325	0	0	0	0	0	0
ENSG00000252914	0	0	0	0	0	1
ENSG00000271922	0	4	0	0	0	0
ENSG00000201398	0	0	0	0	0	0
ENSG00000265813	0	0	0	0	0	0
ENSG00000200389	0	0	0	2	0	1
ENSG00000272020	0	0	0	0	0	0
ENSG00000272096	0	0	0	0	0	0
ENSG00000222778	0	0	0	0	0	1
ENSG00000206604	0	0	0	0	0	0
ENSG00000251751	0	0	0	0	0	0
ENSG00000251804	0	0	0	0	0	4
ENSG00000202125	0	0	0	0	0	2
ENSG00000201778	0	0	0	0	0	0
ENSG00000251759	0	0	0	0	0	0
ENSG00000207323	0	0	0	0	0	0
ENSG00000222357	0	0	0	0	0	0
ENSG00000222499	0	0	0	0	0	0
ENSG00000200052	0	0	0	0	0	0
ENSG00000201217	1	0	3	4	0	5
ENSG00000252581	1	0	1	2	0	3
ENSG00000238924	0	0	0	0	0	0
ENSG00000201800	0	0	0	0	0	2
ENSG00000207963	0	0	0	0	0	0
ENSG00000222506	0	0	0	0	0	0
ENSG00000207717	0	2	0	0	0	0
ENSG00000200162	0	0	0	0	0	0
ENSG00000200288	0	0	0	0	0	0
ENSG00000199858	0	0	0	0	0	0
ENSG00000252082	0	2	0	0	0	2
ENSG00000206777	0	0	0	0	0	0
ENSG00000242201	0	0	0	0	0	0
ENSG00000239093	2	0	0	2	2	0
ENSG00000201860	0	0	0	0	0	0
ENSG00000221251	0	0	0	0	0	0
ENSG00000283333	0	0	0	0	0	0
ENSG00000201229	0	0	0	0	0	0
ENSG00000207114	0	0	0	0	0	0
ENSG00000253020	0	0	0	0	0	2
ENSG00000202502	3	0	4	4	0	2
ENSG00000199986	0	0	0	0	0	0
ENSG00000212146	0	0	0	0	14	0
ENSG00000207156	0	0	0	0	0	0
ENSG00000199488	0	0	0	0	0	0
ENSG00000216058	0	0	0	0	0	0
ENSG00000200355	0	2	0	0	0	2
ENSG00000277118	0	0	0	0	0	0
ENSG00000252172	0	0	4	0	0	0
ENSG00000252302	0	0	0	0	0	0
ENSG00000253092	1	3	0	1	0	0
ENSG00000201458	0	0	0	0	0	4
ENSG00000264974	0	0	0	0	0	0
ENSG00000266317	0	0	0	0	0	0
ENSG00000251854	0	0	0	0	0	0
ENSG00000207370	5	3	0	2	0	0
ENSG00000199792	0	0	0	0	0	0
ENSG00000251730	0	0	0	0	0	1
ENSG00000201648	0	0	0	0	0	0
ENSG00000199363	0	0	0	0	0	0
ENSG00000201452	0	0	0	0	0	0
ENSG00000276074	0	0	0	0	0	0
ENSG00000276690	0	0	0	0	0	0
ENSG00000278026	0	0	0	0	0	0
ENSG00000199839	0	0	0	0	0	0
ENSG00000201810	0	0	0	0	0	0
ENSG00000222675	0	0	0	1	0	0
ENSG00000252336	0	0	0	0	0	0
ENSG00000206644	0	0	0	0	0	1
ENSG00000207651	0	0	0	0	0	0
ENSG00000241868	0	1	0	0	0	0
ENSG00000243339	0	2	4	0	2	0
ENSG00000243991	0	0	0	0	0	0
ENSG00000212489	0	0	0	0	0	0
ENSG00000243398	0	0	1	0	0	0
ENSG00000222335	0	0	2	2	0	0
ENSG00000144820	0	0	0	0	0	0
ENSG00000252989	0	0	0	0	0	0
ENSG00000243495	0	0	0	0	0	0
ENSG00000213431	4	0	0	2	0	0
ENSG00000201642	0	0	0	0	0	0
ENSG00000240521	0	0	0	0	0	0
ENSG00000163751	1815	1162	1363	720	98	35
ENSG00000287198	1	0	0	0	0	0
ENSG00000241627	77	63	50	106	10	25
ENSG00000163754	1664	2540	2423	1400	1875	1719
ENSG00000071794	440	334	169	598	78	1040
ENSG00000239718	0	0	0	0	0	0
ENSG00000201031	0	0	0	0	0	0
ENSG00000240511	0	0	0	0	0	0
ENSG00000163755	483	656	416	735	455	1073
ENSG00000242049	0	0	0	0	0	0
ENSG00000244300	318	658	277	424	236	15
ENSG00000239405	18	37	26	7	0	0
ENSG00000286806	5	11	7	0	0	0
ENSG00000163902	7589	11832	9896	13594	11334	11760
ENSG00000277250	0	0	0	0	0	15
ENSG00000242551	0	0	0	2	0	30
ENSG00000207130	0	0	0	0	0	0
ENSG00000239503	6	0	1	2	0	16
ENSG00000198685	4	4	0	0	0	0
ENSG00000241535	0	0	0	5	0	0
ENSG00000179021	549	1206	951	484	698	395
ENSG00000242159	0	0	0	3	1	0
ENSG00000232830	0	0	0	0	0	0
ENSG00000282978	22	11	1	7	3	7
ENSG00000201554	0	0	0	0	0	4
ENSG00000175841	0	2	1	45	12	2
ENSG00000081154	5462	8290	6394	2574	4454	4114
ENSG00000242299	828	3360	1698	1032	2710	674
ENSG00000243396	0	1	0	0	0	0
ENSG00000252348	0	0	0	0	0	0
ENSG00000212319	0	0	0	0	0	0
ENSG00000201511	0	0	0	0	0	0
ENSG00000201121	0	0	0	2	0	2
ENSG00000231845	0	0	0	2	0	0
ENSG00000260633	11	9	17	0	2	2
ENSG00000214289	0	0	8	0	0	0
ENSG00000248377	0	0	0	0	0	0
ENSG00000214288	0	0	0	2	0	0
ENSG00000249691	0	0	0	0	0	0
ENSG00000174611	11	3	8	3	13	2
ENSG00000286982	2	0	0	0	0	0
ENSG00000253087	0	0	0	0	0	0
ENSG00000201413	0	0	0	0	0	0
ENSG00000232901	1	0	0	4	0	4
ENSG00000206567	61	22	22	94	93	207
ENSG00000229217	0	0	0	0	0	0
ENSG00000163705	0	1	2	0	0	4
ENSG00000254999	4586	7538	4738	2758	6298	4741
ENSG00000287086	0	0	0	0	0	0
ENSG00000134070	221	245	1408	463	372	261
ENSG00000272410	0	0	0	0	0	0
ENSG00000231177	24	6	14	10	2	17
ENSG00000157017	29	104	52	24	16	49
ENSG00000240288	14	7	11	19	18	69
ENSG00000276678	0	0	0	0	0	0
ENSG00000157020	2950	3470	3187	2867	4704	4003
ENSG00000264534	0	0	0	0	0	0
ENSG00000224424	44	16	8	12	34	28
ENSG00000178537	791	1050	632	234	86	327
ENSG00000221883	45	138	25	16	42	51
ENSG00000235236	3	2	4	2	0	2
ENSG00000223343	5	8	3	0	0	2
ENSG00000273211	0	0	0	0	0	0
ENSG00000178467	1483	1375	1434	318	837	847
ENSG00000285416	6	0	0	0	0	12
ENSG00000178149	793	1013	655	426	859	495
ENSG00000199032	0	0	0	0	0	0
ENSG00000178057	1978	1622	1707	847	1477	1826
ENSG00000207605	0	0	0	0	0	0
ENSG00000272434	0	0	0	0	0	0
ENSG00000163661	93	78	1805	48	1076	146
ENSG00000286892	37	26	8	0	0	0
ENSG00000188817	398	211	323	2	57	10
ENSG00000224479	6	14	12	0	0	7
ENSG00000163634	1288	2376	1452	1037	1984	1137
ENSG00000240549	0	0	0	0	0	1
ENSG00000280620	0	0	12	0	6	3
ENSG00000239653	9	12	18	2	0	12
ENSG00000271843	15	12	4	8	0	0
ENSG00000243410	0	0	0	0	0	0
ENSG00000272181	6	0	0	6	0	7
ENSG00000240912	2	0	2	0	0	0
ENSG00000241490	6	2	0	0	0	0
ENSG00000240487	0	0	0	0	0	0
ENSG00000181847	157	132	72	308	157	702
ENSG00000259976	0	0	0	0	0	0
ENSG00000284134	0	0	0	0	0	0
ENSG00000241560	4	4	0	6	12	31
ENSG00000242290	2	2	0	0	0	1
ENSG00000241295	0	0	0	0	0	0
ENSG00000264623	0	0	0	0	0	0
ENSG00000239946	10	0	0	0	6	0
ENSG00000240002	0	0	0	0	0	0
ENSG00000242767	4	6	0	0	0	0
ENSG00000244157	0	0	0	1	2	0
ENSG00000243969	0	0	0	0	0	0
ENSG00000243953	0	0	0	3	0	0
ENSG00000240666	0	0	0	4	0	3
ENSG00000241336	0	0	0	8	0	0
ENSG00000240045	0	0	0	0	0	0
ENSG00000242790	0	0	0	2	0	0
ENSG00000239443	0	0	0	1	1	0
ENSG00000076242	1213	1143	972	880	851	1017
ENSG00000092345	0	0	0	2	2	24
ENSG00000151090	976	390	550	186	291	95
ENSG00000172020	10	6	0	2	156	49
ENSG00000174748	35547	69030	42349	13628	47539	20240
ENSG00000169714	13156	18296	18517	10704	7574	13530
ENSG00000154767	1020	572	456	358	197	751
ENSG00000073792	614	479	453	1140	2506	3552
ENSG00000174255	10	0	0	6	0	4
ENSG00000144908	60	14	27	3227	89	7
ENSG00000175193	256	255	216	171	1246	525
ENSG00000163660	2350	1460	5501	2228	1811	4272
ENSG00000144959	1365	2317	4633	970	1303	1314
ENSG00000170876	3369	2885	3909	2006	1200	2420
ENSG00000180834	39	14	17	14	6	46
ENSG00000145107	2	10	6	36	319	38
ENSG00000198585	2182	1669	1425	616	827	1200
ENSG00000181744	1646	857	1192	1191	221	1345
ENSG00000144840	872	1034	855	872	269	559
ENSG00000163380	50	52	46	9	13	7
ENSG00000242992	0	2	1	2	2	0
ENSG00000244232	0	0	0	2	0	0
ENSG00000239483	0	2	2	0	12	10
ENSG00000244065	0	0	0	0	0	2
ENSG00000243022	0	0	0	0	0	0
ENSG00000242062	0	2	0	0	0	0
ENSG00000261159	6	6	0	8	6	126
ENSG00000231305	4	17	25	10	3	133
ENSG00000250796	0	0	9	6	0	2
ENSG00000279507	0	0	0	0	0	0
ENSG00000163635	1056	841	1612	672	251	834
ENSG00000241669	0	0	0	0	0	0
ENSG00000169064	42	26	74	0	6	26
ENSG00000181458	543	510	322	1510	1458	1355
ENSG00000250174	0	0	0	0	0	0
ENSG00000273123	8	0	0	0	6	4
ENSG00000207002	0	0	0	0	0	0
ENSG00000266383	0	0	0	0	0	0
ENSG00000240622	0	0	0	0	0	0
ENSG00000075785	10164	9999	13943	9824	5143	9804
ENSG00000272166	0	0	0	0	0	0
ENSG00000275227	0	0	0	0	0	0
ENSG00000283971	0	0	0	0	0	0
ENSG00000238225	0	1	0	0	0	0
ENSG00000151092	645	857	727	665	964	1020
ENSG00000213872	0	0	0	0	0	3
ENSG00000213871	0	0	0	0	8	0
ENSG00000151093	193	501	193	245	209	159
ENSG00000230891	0	0	0	0	0	0
ENSG00000221120	0	0	0	0	0	0
ENSG00000214160	706	680	690	2666	4246	2635
ENSG00000284753	26	54	62	356	635	338
ENSG00000284917	0	0	0	0	0	0
ENSG00000163888	14	16	13	56	96	30
ENSG00000175166	5075	4264	5275	9312	22393	11211
ENSG00000114867	11362	4767	12472	19578	9252	17826
ENSG00000212158	0	0	0	0	0	0
ENSG00000175182	694	642	1099	447	1074	396
ENSG00000114859	105	54	86	195	47	335
ENSG00000224153	0	2	0	0	0	0
ENSG00000283625	0	0	0	0	0	0
ENSG00000227509	0	0	2	0	0	0
ENSG00000200579	0	0	4	2	0	2
ENSG00000008226	151	79	50	7	21	58
ENSG00000231668	0	0	0	0	0	0
ENSG00000201965	0	0	0	0	0	0
ENSG00000060971	2024	2498	2049	650	2028	962
ENSG00000114354	2271	1645	2822	5539	3934	3991
ENSG00000231243	0	0	0	0	0	0
ENSG00000206708	0	0	0	0	0	0
ENSG00000114742	704	859	789	278	177	495
ENSG00000268324	0	0	0	0	0	0
ENSG00000241186	40	26	4	0	0	0
ENSG00000283877	0	0	0	0	0	0
ENSG00000286570	4	0	0	0	0	0
ENSG00000251967	0	0	0	0	0	0
ENSG00000178038	2567	1612	1497	1503	1317	133
ENSG00000181585	98	126	59	30	31	4
ENSG00000206549	0	0	0	0	0	0
ENSG00000283706	0	0	0	0	0	0
ENSG00000261603	0	4	0	0	0	0
ENSG00000284672	0	4	2	0	0	0
ENSG00000286651	0	0	4	0	10	4
ENSG00000238013	0	0	0	0	0	0
ENSG00000226074	3	2	2	0	1	2
ENSG00000178055	0	6	0	0	0	1
ENSG00000160808	241	147	66	6	2	20
ENSG00000160801	1182	475	260	31	14	42
ENSG00000273682	10	2	8	2	0	2
ENSG00000160796	3783	2018	3233	2227	2428	2832
ENSG00000236409	12	17	0	6	4	12
ENSG00000275940	0	2	0	0	0	2
ENSG00000229589	38	22	38	11	27	31
ENSG00000114739	268	220	126	211	374	740
ENSG00000207512	0	0	0	0	0	0
ENSG00000230683	0	0	0	0	0	0
ENSG00000232439	10	2	0	6	0	4
ENSG00000240429	21	12	4	78	44	130
ENSG00000121864	1025	1080	1143	720	650	2037
ENSG00000260743	2	6	4	2	8	16
ENSG00000171109	929	1026	1160	1199	946	1587
ENSG00000114450	1429	2035	1438	538	1031	1687
ENSG00000242539	0	0	0	0	0	0
ENSG00000272699	0	4	0	0	3	2
ENSG00000239255	0	0	0	0	0	0
ENSG00000181260	7	0	6	0	0	0
ENSG00000136518	682	1066	773	1449	1451	2466
ENSG00000272910	1	2	8	8	0	19
ENSG00000272660	1	3	6	0	6	7
ENSG00000136522	598	1131	1038	1009	2193	2292
ENSG00000239096	0	0	0	2	0	2
ENSG00000178772	0	0	4	0	0	0
ENSG00000172061	56	4	99	558	44	2078
ENSG00000271483	0	0	0	0	8	0
ENSG00000252053	0	0	0	0	0	0
ENSG00000232873	0	0	3	0	0	0
ENSG00000272707	3	12	7	2	6	18
ENSG00000041802	813	785	1001	1908	1600	4602
ENSG00000185112	1423	1285	2836	1213	180	1422
ENSG00000134107	11922	2230	10740	14238	7023	6032
ENSG00000230182	0	0	0	0	0	0
ENSG00000224082	0	5	0	0	0	0
ENSG00000207283	0	0	0	0	0	0
ENSG00000237566	0	0	0	0	0	0
ENSG00000134108	3244	4986	5622	2293	2562	2990
ENSG00000233912	4	4	0	3	16	32
ENSG00000268509	0	0	0	0	0	0
ENSG00000134109	3083	2364	3230	1895	1705	2964
ENSG00000265180	0	0	0	0	0	0
ENSG00000241227	0	0	0	0	0	0
ENSG00000230944	0	0	0	0	0	0
ENSG00000287882	0	0	0	0	0	0
ENSG00000260670	0	0	0	0	0	0
ENSG00000244345	2	0	0	0	3	6
ENSG00000199469	0	0	0	0	0	0
ENSG00000239568	0	0	0	0	0	0
ENSG00000242568	0	0	0	0	0	0
ENSG00000242775	0	0	0	0	0	0
ENSG00000244586	71	16	10	40	8	55
ENSG00000242317	0	0	0	0	0	0
ENSG00000240777	0	0	0	0	0	0
ENSG00000281708	1	6	0	0	0	0
ENSG00000264013	0	0	0	0	0	0
ENSG00000200379	0	0	0	0	0	0
ENSG00000200238	0	0	0	0	0	0
ENSG00000180376	425	402	217	269	159	490
ENSG00000240265	0	0	0	0	0	0
ENSG00000240842	0	0	0	0	0	0
ENSG00000241667	0	0	0	0	0	0
ENSG00000241665	0	0	0	0	0	0
ENSG00000168356	18	9	16	2	0	11
ENSG00000177383	1686	1102	604	859	1038	2143
ENSG00000229433	0	0	0	0	1	6
ENSG00000273403	18	2	2	1	0	2
ENSG00000272922	7	1	0	2	0	0
ENSG00000288576	0	0	0	0	0	0
ENSG00000187068	293	137	55	29	14	235
ENSG00000223358	0	0	0	0	0	0
ENSG00000229704	0	4	0	0	1	2
ENSG00000264614	0	0	0	0	0	0
ENSG00000156931	912	754	899	929	594	1309
ENSG00000201957	0	2	0	0	0	0
ENSG00000196455	982	558	378	1120	214	1309
ENSG00000222783	0	0	0	0	0	0
ENSG00000285631	0	10	40	0	0	0
ENSG00000232829	0	0	4	0	0	0
ENSG00000284095	5	5	0	10	16	33
ENSG00000250592	0	0	0	0	0	0
ENSG00000252894	1	0	0	0	0	1
ENSG00000249098	2	0	0	2	0	2
ENSG00000251579	0	0	0	0	0	2
ENSG00000250129	0	0	0	0	0	0
ENSG00000201550	0	0	0	0	0	0
ENSG00000163347	662	265	6456	6192	3085	9255
ENSG00000231047	0	0	0	2	0	0
ENSG00000113946	16	8	31	40	44	129
ENSG00000017260	3906	4071	3973	5882	1362	7186
ENSG00000114126	2037	1110	1082	1517	777	2254
ENSG00000114405	218	403	268	423	251	247
ENSG00000168016	1423	850	858	961	230	1183
ENSG00000172340	2786	2905	1849	1282	1426	1016
ENSG00000187091	1398	893	902	168	231	314
ENSG00000114850	3573	7245	5565	4991	16744	5946
ENSG00000034533	153	250	133	209	50	198
ENSG00000163636	1718	2290	2384	1665	1898	1535
ENSG00000114805	361	179	187	27	11	191
ENSG00000018408	7031	5984	8869	2518	1594	3035
ENSG00000144749	1478	810	956	414	21	866
ENSG00000174963	0	0	4	2	10	0
ENSG00000090534	22	11	10	8	4	23
ENSG00000169251	1445	2863	1567	1839	2380	1924
ENSG00000163947	1823	2854	3102	752	785	740
ENSG00000114737	1360	1035	1582	507	344	477
ENSG00000082996	3140	6754	5274	1518	1812	1895
ENSG00000197885	470	465	290	161	196	187
ENSG00000163785	2223	3133	2110	2376	1456	1966
ENSG00000114735	587	752	318	441	653	610
ENSG00000072858	192	144	104	928	52	230
ENSG00000175455	509	476	336	1202	363	1428
ENSG00000114395	355	569	488	385	571	256
ENSG00000114529	264	212	1014	245	351	115
ENSG00000239620	0	0	0	0	0	0
ENSG00000091986	8338	1855	2879	3944	3296	7123
ENSG00000134072	183	262	201	47	38	100
ENSG00000250151	0	0	0	0	0	0
ENSG00000269886	3	0	0	0	0	0
ENSG00000171135	963	1964	1472	622	1234	1086
ENSG00000163701	1754	957	885	680	382	358
ENSG00000283189	0	0	0	0	0	0
ENSG00000145020	10	9	4	5	8	2
ENSG00000145029	0	0	0	0	0	0
ENSG00000201301	0	0	4	0	0	0
ENSG00000226913	0	0	2	0	0	0
ENSG00000164061	73	18	10	22	2	37
ENSG00000235120	0	0	0	0	0	0
ENSG00000164062	2937	3106	2566	1833	4331	1649
ENSG00000259970	0	0	0	0	0	0
ENSG00000164068	942	624	748	566	209	475
ENSG00000176020	0	0	0	0	0	0
ENSG00000173540	627	643	583	829	988	828
ENSG00000239576	0	2	0	0	0	0
ENSG00000230082	5	4	9	17	46	35
ENSG00000269982	146	102	108	30	51	72
ENSG00000187288	8	4	2	0	14	6
ENSG00000241993	0	0	0	0	0	0
ENSG00000244089	0	0	0	0	0	0
ENSG00000239128	0	0	0	0	0	0
ENSG00000114648	636	458	766	422	304	433
ENSG00000280173	11	23	30	32	0	32
ENSG00000226652	0	0	0	10	2	0
ENSG00000207505	0	0	0	0	0	0
ENSG00000230951	2	2	1	0	0	0
ENSG00000156976	11700	20882	8506	7461	8891	12009
ENSG00000263826	7	12	9	32	6	10
ENSG00000238942	0	0	0	0	0	0
ENSG00000200418	0	0	0	0	0	0
ENSG00000283958	0	0	0	0	0	0
ENSG00000221420	0	0	0	0	0	0
ENSG00000200320	0	0	0	0	0	0
ENSG00000263776	0	0	0	0	0	0
ENSG00000231724	0	0	0	0	0	0
ENSG00000232233	0	0	0	5	0	4
ENSG00000231982	0	0	0	0	0	0
ENSG00000242244	0	0	0	0	0	0
ENSG00000244578	0	0	0	0	0	2
ENSG00000183770	2	0	0	0	76	36
ENSG00000206262	0	0	0	0	8	6
ENSG00000206260	0	2	0	0	0	0
ENSG00000184814	0	0	0	0	0	0
ENSG00000233701	0	0	0	0	0	0
ENSG00000251137	0	0	0	0	0	0
ENSG00000232416	0	0	0	0	0	0
ENSG00000281473	0	2	0	0	0	0
ENSG00000276304	0	0	0	0	0	0
ENSG00000286988	0	0	0	0	6	0
ENSG00000272656	0	0	0	0	0	0
ENSG00000283418	2	0	0	0	0	7
ENSG00000114113	188	212	220	1	0	0
ENSG00000248790	0	0	0	0	0	0
ENSG00000178631	5	2	7	0	0	25
ENSG00000206721	0	0	0	0	0	0
ENSG00000240882	0	4	5	0	0	0
ENSG00000163428	2142	1234	1147	3190	1684	3224
ENSG00000282950	0	0	0	4	0	0
ENSG00000242613	1	0	0	0	0	0
ENSG00000284121	0	0	0	0	0	0
ENSG00000237676	0	0	0	0	2	0
ENSG00000251224	0	0	0	0	0	1
ENSG00000213842	4	0	0	2	6	2
ENSG00000227337	0	0	0	0	0	2
ENSG00000206557	94	44	17	0	2	69
ENSG00000226642	0	4	0	0	0	0
ENSG00000157150	18	31	24	6	44	9
ENSG00000233026	0	0	0	0	0	0
ENSG00000236062	0	0	2	0	0	0
ENSG00000225026	19	22	0	0	0	0
ENSG00000200114	0	0	0	4	0	7
ENSG00000251774	0	0	0	0	0	1
ENSG00000274514	0	0	0	5	0	0
ENSG00000114209	1183	3554	1666	1088	2432	2051
ENSG00000241120	0	2	0	4	0	7
ENSG00000163536	187	327	148	137	104	341
ENSG00000287319	0	0	0	0	0	0
ENSG00000239238	0	0	0	0	0	0
ENSG00000114698	2800	1759	1192	657	132	361
ENSG00000243596	0	0	0	0	0	0
ENSG00000241358	4	0	0	1	0	0
ENSG00000279320	17	14	12	17	23	56
ENSG00000188313	1759	2083	6715	5124	4954	2051
ENSG00000199812	0	0	0	0	0	0
ENSG00000241457	0	0	0	0	0	0
ENSG00000276055	0	0	0	0	0	0
ENSG00000113810	1440	1258	962	2659	3337	5664
ENSG00000207779	0	0	0	0	0	0
ENSG00000198987	0	0	0	0	0	0
ENSG00000213186	76	144	57	250	273	612
ENSG00000244009	0	0	0	2	4	2
ENSG00000238427	0	0	0	0	0	0
ENSG00000186432	3070	3072	6979	2866	4379	4611
ENSG00000238741	8	2	2	10	27	13
ENSG00000229320	145	143	116	168	601	268
ENSG00000242285	0	0	0	0	0	0
ENSG00000179674	2	0	18	33	483	21
ENSG00000207084	0	0	0	0	0	0
ENSG00000260572	36	35	8	4	10	7
ENSG00000264119	0	0	0	0	0	0
ENSG00000083937	1627	2310	2824	1747	1912	1041
ENSG00000239829	0	3	0	0	0	0
ENSG00000114251	1325	451	236	614	189	1725
ENSG00000183833	65	41	25	2	8	10
ENSG00000285585	0	0	0	0	0	0
ENSG00000239994	0	0	0	0	0	0
ENSG00000240471	0	0	0	0	0	1
ENSG00000239835	0	0	0	0	0	0
ENSG00000241546	0	0	0	0	0	0
ENSG00000244308	0	0	0	0	0	0
ENSG00000244139	0	0	0	0	0	0
ENSG00000233252	0	0	0	0	0	0
ENSG00000287707	8	0	2	2	0	2
ENSG00000114767	561	555	575	776	2123	700
ENSG00000280422	8	3	0	2	0	2
ENSG00000180929	0	12	4	1	2	0
ENSG00000272762	0	0	0	0	0	0
ENSG00000114786	2	0	0	0	1	0
ENSG00000243989	10	17	15	6	12	12
ENSG00000162244	24526	50958	27200	13029	38345	18545
ENSG00000285685	0	0	0	0	2	0
ENSG00000164086	1024	922	2650	3318	595	1004
ENSG00000164087	89	147	111	267	1122	420
ENSG00000286419	0	2	0	0	0	0
ENSG00000242849	0	2	0	0	0	0
ENSG00000023330	2713	1946	2515	720	691	1570
ENSG00000280003	0	11	0	2	0	11
ENSG00000173366	0	0	0	0	0	0
ENSG00000247596	1466	2298	2061	869	2676	1141
ENSG00000164088	1948	2912	2136	426	565	725
ENSG00000164091	4349	2960	3952	2521	1321	3806
ENSG00000199150	0	1	0	0	0	0
ENSG00000168237	180	183	130	91	123	113
ENSG00000242797	0	2	1	3	0	2
ENSG00000207926	0	0	0	0	0	0
ENSG00000239557	20	27	17	24	21	14
ENSG00000163930	3780	2317	2254	2243	2636	3345
ENSG00000288662	2	0	0	0	0	0
ENSG00000288667	0	0	0	0	0	0
ENSG00000223803	393	805	570	373	1874	540
ENSG00000233565	1	2	0	0	0	0
ENSG00000163923	126	258	80	434	4725	1157
ENSG00000073849	2657	2529	1537	1780	916	3374
ENSG00000251448	4	2	0	0	0	3
ENSG00000287440	0	0	0	0	0	0
ENSG00000163884	803	639	111	20	10	97
ENSG00000249833	0	0	0	0	0	0
ENSG00000163885	47	12	49	5	3	1
ENSG00000279328	2	0	0	3	0	10
ENSG00000070476	1008	581	881	1674	379	1185
ENSG00000159650	0	2	6	0	32	0
ENSG00000180697	0	0	0	0	2	3
ENSG00000201968	0	0	0	0	0	0
ENSG00000248557	0	0	0	7	0	2
ENSG00000198284	0	0	0	0	0	0
ENSG00000248850	0	0	1	0	0	0
ENSG00000249558	0	0	0	1	0	0
ENSG00000174004	489	853	359	152	68	655
ENSG00000201441	0	0	0	0	0	3
ENSG00000180370	3854	3188	5080	3845	3278	6412
ENSG00000272359	0	1	0	0	0	14
ENSG00000206892	0	0	0	0	0	0
ENSG00000174007	131	125	92	126	79	562
ENSG00000242339	0	0	0	0	0	0
ENSG00000287273	0	0	0	0	0	0
ENSG00000175161	11	39	14	2	0	26
ENSG00000264084	0	0	0	0	0	0
ENSG00000241648	0	0	0	0	0	0
ENSG00000239519	0	0	0	0	0	0
ENSG00000243915	0	2	0	0	0	0
ENSG00000201410	0	0	0	0	0	0
ENSG00000184432	2137	1694	1941	3975	648	2068
ENSG00000241461	0	0	0	3	1	0
ENSG00000172053	4187	4572	2448	3199	5697	3407
ENSG00000284488	0	0	0	0	0	0
ENSG00000172037	11446	4897	4834	2094	3592	2909
ENSG00000270441	35	16	5	16	6	32
ENSG00000177352	966	1282	803	569	802	682
ENSG00000185909	1092	1126	285	847	418	982
ENSG00000236980	0	0	0	0	0	2
ENSG00000163646	0	1	0	0	0	0
ENSG00000240303	21	11	8	10	5	33
ENSG00000274810	0	1	2	0	0	0
ENSG00000129048	358	553	299	199	16	4
ENSG00000251614	0	0	0	0	0	4
ENSG00000202071	0	0	0	0	0	0
ENSG00000203647	0	0	0	0	6	2
ENSG00000206759	0	0	0	0	0	0
ENSG00000241587	0	0	0	0	0	1
ENSG00000223783	0	4	8	2	0	0
ENSG00000235836	0	0	0	0	0	0
ENSG00000276489	0	0	0	0	0	0
ENSG00000286004	4	0	2	0	6	36
ENSG00000224614	1	2	4	18	1	22
ENSG00000239122	0	2	0	0	0	4
ENSG00000231443	2	4	0	17	15	85
ENSG00000286168	0	0	0	0	0	13
ENSG00000231464	0	0	0	0	4	13
ENSG00000228413	0	1	9	6	4	4
ENSG00000252174	0	0	0	0	0	6
ENSG00000088726	14	34	22	510	431	318
ENSG00000213943	6	4	10	2	40	16
ENSG00000272263	1	0	2	0	0	0
ENSG00000144713	20853	48780	29058	11801	52820	25763
ENSG00000207496	0	0	0	0	0	0
ENSG00000250939	0	0	0	0	0	0
ENSG00000082701	2712	1490	1783	2343	731	1693
ENSG00000244062	0	0	0	0	0	0
ENSG00000285908	0	0	0	0	0	0
ENSG00000154917	473	128	263	65	46	241
ENSG00000288547	45	12	57	2	6	8
ENSG00000270538	0	0	0	0	0	0
ENSG00000225399	14	8	1	2	0	8
ENSG00000188315	198	209	162	263	40	245
ENSG00000199546	0	0	0	0	0	0
ENSG00000264633	0	0	0	0	0	0
ENSG00000114316	1888	1768	1727	1061	1587	1647
ENSG00000235908	7	0	4	0	15	29
ENSG00000272774	0	0	0	0	0	0
ENSG00000242618	0	0	0	0	0	0
ENSG00000222838	0	0	0	0	0	0
ENSG00000241537	8	0	0	2	0	2
ENSG00000145014	390	546	141	315	968	931
ENSG00000145194	0	1	2	0	0	0
ENSG00000090097	1335	897	704	426	1055	397
ENSG00000114346	233	321	522	1709	1620	3451
ENSG00000114127	1113	1187	1081	1941	378	1653
ENSG00000121577	69	36	32	30	20	17
ENSG00000138495	908	1976	1534	1104	1032	886
ENSG00000007402	5978	2350	3366	25	22	76
ENSG00000177479	1772	1817	2116	1210	1032	1462
ENSG00000129055	1668	1671	1424	1690	1209	1334
ENSG00000114019	8216	3271	1842	2133	790	431
ENSG00000114544	1576	1287	1030	1155	974	1057
ENSG00000144868	1180	325	362	32	10	2271
ENSG00000221955	335	182	288	821	925	1065
ENSG00000198836	1475	1170	1659	2214	1450	3286
ENSG00000175697	16	4	9	7	4	0
ENSG00000169282	119	89	114	34	157	97
ENSG00000163320	2510	3121	2339	2351	1443	2144
ENSG00000288654	0	0	0	0	0	0
ENSG00000175105	442	495	668	589	296	423
ENSG00000221059	0	0	0	0	0	0
ENSG00000183873	5	13	8	6	46	4
ENSG00000073282	131	36	25	4622	694	8407
